ReplicaSet,Solution,Experiment,SmocId,RestoreDurationInSec,VmPeak,VmSize,VmHWM,VmRSS,VmData,DeltaMemoryUsageInKbFromTop
10,distributed,10,smoc8,127.41,4932,1300,12900,15376,6540,2436
10,distributed,10,smoc9,129.559,4360,4352,0,12164,7844,2438
10,distributed,10,smoc10,131.453,4648,804,0,6532,7064,2443
10,distributed,10,smoc11,35.607,5476,1548,20800,20660,6244,2435
10,centralized,1,smoc1,153.533,3484,1084,13944,7808,5832,2435
10,centralized,1,smoc2,152.79,1400,3660,2228,11372,6028,2436
10,centralized,1,smoc3,151.036,4696,1348,15764,15180,6496,2435
10,centralized,1,smoc4,152.145,4668,1144,15744,14736,6232,2435
10,centralized,1,smoc5,154.957,3376,1328,13640,7828,5764,2433
10,centralized,1,smoc6,151.75,4244,2908,16572,16460,6480,2435
10,centralized,1,smoc7,154.635,248,4740,3604,11132,6516,2434
10,centralized,1,smoc8,153.632,4688,3652,15444,15844,7092,2436
10,centralized,1,smoc9,154.778,4668,1600,16772,15468,5540,2436
10,centralized,1,smoc10,153.416,4160,340,15832,12040,6740,2435
10,centralized,1,smoc11,36.398,836,3184,7836,6532,240,2436
10,centralized,2,smoc1,150.843,84,4596,7220,11808,5892,2438
10,centralized,2,smoc2,150.521,268,5324,2828,12204,5812,2435
10,centralized,2,smoc3,157.091,1192,3328,6716,10468,6676,2438
10,centralized,2,smoc4,153.63,3304,2400,12160,9212,5848,2435
10,centralized,2,smoc5,151.461,500,5324,4576,12680,6136,2437
10,centralized,2,smoc6,152.558,1908,3164,2748,14952,5748,2437
10,centralized,2,smoc7,152.226,1540,3652,3132,12000,5812,2437
10,centralized,2,smoc8,156.094,2600,4412,10288,14692,7820,2434
10,centralized,2,smoc9,152.379,4680,2680,13992,13480,6280,2435
10,centralized,2,smoc10,154.406,4752,1456,14668,12772,5712,2437
10,centralized,2,smoc11,34.481,1736,3628,5836,5508,16,2435
10,centralized,3,smoc1,-2845.503,3628,4036,13664,14352,6920,2436
10,centralized,3,smoc2,-2844.473,0,4688,0,11580,5704,2441
10,centralized,3,smoc3,-2848.012,4520,4252,13820,14324,6824,2434
10,centralized,3,smoc4,-2845.233,1676,4404,4300,15972,7812,2437
10,centralized,3,smoc5,-2845.221,4168,904,13804,13732,6120,2436
10,centralized,3,smoc6,-2846.133,4676,4676,18512,20376,9012,2435
10,centralized,3,smoc7,-2847.341,4228,3000,13192,12324,5440,2436
10,centralized,3,smoc8,-2850.647,2340,2180,0,8652,5968,2440
10,centralized,3,smoc9,-2843.776,1708,1600,0,7288,6148,2439
10,centralized,3,smoc10,-2843.737,4768,1096,0,9940,6388,2441
10,centralized,3,smoc11,35.084,2008,2908,4948,3928,1028,2436
10,centralized,4,smoc1,153.376,2092,4476,5960,7608,6224,2439
10,centralized,4,smoc2,151.597,2328,3168,3748,11900,6700,2436
10,centralized,4,smoc3,153.182,464,4980,5168,14312,6564,2434
10,centralized,4,smoc4,155.524,224,4740,3144,13600,6780,2436
10,centralized,4,smoc5,152.125,1224,4244,2692,14072,6968,2437
10,centralized,4,smoc6,155.79,4516,996,0,7580,6028,2441
10,centralized,4,smoc7,155.538,4676,3184,1976,10100,6148,2440
10,centralized,4,smoc8,156.598,464,4972,3552,12496,6600,2434
10,centralized,4,smoc9,153.88,4676,4408,2920,17776,6820,2437
10,centralized,4,smoc10,156.055,1076,4452,2376,12032,8108,2437
10,centralized,4,smoc11,35.341,5472,1208,14356,16452,5224,2436
10,centralized,5,smoc1,158.12,2556,3020,4944,12512,5656,2437
10,centralized,5,smoc2,159.616,4600,904,8796,15436,6196,2435
10,centralized,5,smoc3,160.218,1124,4576,7384,11516,5676,2436
10,centralized,5,smoc4,163.059,4676,1096,0,8796,6556,2441
10,centralized,5,smoc5,159.473,0,1388,3080,7784,6160,2435
10,centralized,5,smoc6,156.241,0,4728,3276,10932,6748,2436
10,centralized,5,smoc7,157.058,4540,904,11900,8556,5872,2436
10,centralized,5,smoc8,157.644,736,5376,3488,13224,5888,2437
10,centralized,5,smoc9,162.429,0,4732,0,11352,5796,2436
10,centralized,5,smoc10,157.346,516,5008,2344,12116,5528,2436
10,centralized,5,smoc11,37.978,7488,1852,17088,3708,5512,2439
10,centralized,6,smoc1,162.992,4668,1332,5020,7780,5632,2440
10,centralized,6,smoc2,159.607,0,4740,4996,11132,6152,2434
10,centralized,6,smoc3,162.267,1112,3956,2052,12920,5880,2437
10,centralized,6,smoc4,161.457,4676,1600,17156,15224,6472,2435
10,centralized,6,smoc5,161.219,732,5284,5348,11688,5916,2437
10,centralized,6,smoc6,160.457,4568,4292,4724,17248,6920,2438
10,centralized,6,smoc7,162.078,320,4748,3724,11800,7844,2437
10,centralized,6,smoc8,162.687,72,4596,6880,12172,6048,2437
10,centralized,6,smoc9,163.459,888,4340,5272,8768,5812,2434
10,centralized,6,smoc10,158.467,4416,1332,14536,13380,5608,2436
10,centralized,6,smoc11,36.745,5604,1028,1472,836,4708,2438
10,centralized,7,smoc1,162.03,644,4308,5524,10632,5748,2435
10,centralized,7,smoc2,162.046,2264,1348,9172,9984,5808,2437
10,centralized,7,smoc3,161.029,4548,1668,0,8172,6728,2440
10,centralized,7,smoc4,160.746,4668,1104,12376,11076,6132,2437
10,centralized,7,smoc5,160.518,3540,1600,8964,10532,6004,2438
10,centralized,7,smoc6,160.174,4572,1892,9840,9616,5504,2437
10,centralized,7,smoc7,162.127,2252,3104,1416,11024,5400,2440
10,centralized,7,smoc8,161.016,4560,1600,11800,9076,6192,2437
10,centralized,7,smoc9,162.3,4492,1336,12116,10236,6476,2435
10,centralized,7,smoc10,163.485,3992,3904,14500,16068,6580,2435
10,centralized,7,smoc11,36.371,1776,3876,1656,1572,524,2438
10,centralized,8,smoc1,138.572,3824,1144,14756,12076,6232,2436
10,centralized,8,smoc2,139.769,4668,3008,17464,15532,6760,2435
10,centralized,8,smoc3,138.517,4568,748,0,6712,6160,2441
10,centralized,8,smoc4,135.199,4676,1760,11196,17532,5936,2437
10,centralized,8,smoc5,141.418,1320,5640,1168,13900,6836,2442
10,centralized,8,smoc6,136.037,4900,4344,6548,15676,7072,2437
10,centralized,8,smoc7,139.054,4516,1772,10688,9924,5956,2437
10,centralized,8,smoc8,138.783,232,5324,2556,13580,5812,2437
10,centralized,8,smoc9,136.965,4520,1780,12628,10300,5736,2438
10,centralized,8,smoc10,141.065,11712,8552,18796,12844,13100,2444
10,centralized,8,smoc11,28.922,5340,1548,3168,12716,4964,2440
10,centralized,9,smoc1,130.161,4676,2416,17080,13620,6668,2435
10,centralized,9,smoc2,131.118,64,4604,6612,12560,6768,2437
10,centralized,9,smoc3,131.149,1392,4196,6912,11392,5616,2438
10,centralized,9,smoc4,130.346,4572,1760,14672,13632,6084,2435
10,centralized,9,smoc5,130.887,4900,1144,9288,13992,6224,2436
10,centralized,9,smoc6,130.164,80,4596,4920,10140,5776,2436
10,centralized,9,smoc7,133.938,3992,4404,16428,17896,8268,2434
10,centralized,9,smoc8,131.285,464,4924,5648,10148,5932,2434
10,centralized,9,smoc9,131.206,0,4728,0,11536,5828,2437
10,centralized,9,smoc10,134.174,232,4588,6412,10356,5784,2435
10,centralized,9,smoc11,28.121,5688,1636,1008,1684,4928,2438
10,centralized,10,smoc1,126.912,4568,1144,224,6412,6176,2439
10,centralized,10,smoc2,128.827,4688,1600,10080,15152,6328,2437
10,centralized,10,smoc3,129.027,2628,1280,13200,11632,6644,2436
10,centralized,10,smoc4,128.439,4480,1328,11112,10316,6452,2436
10,centralized,10,smoc5,129.978,92,4596,3168,11960,6596,2438
10,centralized,10,smoc6,129.679,4424,4668,17716,18628,8392,2437
10,centralized,10,smoc7,128.856,4668,2908,14732,13696,6452,2435
10,centralized,10,smoc8,127.93,2716,2356,9648,9816,5700,2436
10,centralized,10,smoc9,128.01,952,3904,8488,13712,8196,2436
10,centralized,10,smoc10,129.052,1904,3908,4036,15140,8560,2437
10,centralized,10,smoc11,27.645,6712,2716,7352,5384,6204,2438
10,conventional,1,smoc1,140.079,6656,4104,12756,20108,9836,2437
10,conventional,1,smoc2,138.798,3172,4736,16472,21260,9496,2437
10,conventional,1,smoc3,138.009,3848,4668,18860,24340,11276,2437
10,conventional,1,smoc4,139.537,9112,4688,18456,23144,11812,2438
10,conventional,1,smoc5,140.183,8852,4012,25836,23976,12148,2438
10,conventional,1,smoc6,139.64,7456,4116,15096,18736,10396,2438
10,conventional,1,smoc7,139.844,7532,4400,9688,20180,11224,2442
10,conventional,1,smoc8,140.176,5688,4488,19804,20920,11244,2437
10,conventional,1,smoc9,139.097,8140,3856,29072,25944,10980,2438
10,conventional,1,smoc10,138.896,2968,5160,15432,21088,11716,2438
10,conventional,1,smoc11,29.157,6472,4644,10596,5740,7236,2439
10,conventional,2,smoc1,133.639,7248,3132,6552,15236,10268,2442
10,conventional,2,smoc2,130.934,6952,3988,13372,21256,11092,2441
10,conventional,2,smoc3,129.522,8736,6156,25468,24524,13208,2438
10,conventional,2,smoc4,132.106,7400,5996,17448,25220,10640,2440
10,conventional,2,smoc5,129.236,5524,3640,19228,20032,10236,2437
10,conventional,2,smoc6,128.589,6204,4544,17708,19164,10964,2437
10,conventional,2,smoc7,130.58,5612,3004,11480,19052,10104,2440
10,conventional,2,smoc8,130.78,9792,4952,24180,22256,11600,2438
10,conventional,2,smoc9,129.752,6936,4404,18988,19252,11008,2436
10,conventional,2,smoc10,131.615,1600,6292,10316,22384,11532,2438
10,conventional,2,smoc11,38.324,5496,1028,1540,5864,6392,2441
10,conventional,3,smoc1,126.306,3744,8564,6784,18576,12872,2439
10,conventional,3,smoc2,128.024,8948,7780,27368,25588,12904,2438
10,conventional,3,smoc3,127.104,7740,8308,7264,20488,13300,2442
10,conventional,3,smoc4,126.784,6904,5432,25592,26240,11428,2438
10,conventional,3,smoc5,127.075,2724,5768,11992,19128,9944,2438
10,conventional,3,smoc6,127.293,7124,5432,19716,21408,11296,2436
10,conventional,3,smoc7,127.764,5236,6628,16856,21692,11260,2441
10,conventional,3,smoc8,125.864,3340,6068,8904,18968,12428,2439
10,conventional,3,smoc9,126.765,7232,5420,17188,21948,11864,2439
10,conventional,3,smoc10,127.853,1620,7816,12468,17864,11184,2439
10,conventional,3,smoc11,37.323,944,128,5400,5940,4520,2434
10,conventional,4,smoc1,129.18,5328,4148,14152,18104,10004,2440
10,conventional,4,smoc2,128.115,2444,5964,8948,18376,10216,2438
10,conventional,4,smoc3,126.723,3916,5020,11184,22128,9888,2439
10,conventional,4,smoc4,129.236,7232,4148,21104,22164,10040,2438
10,conventional,4,smoc5,128.583,5880,8688,20640,24904,14656,2439
10,conventional,4,smoc6,127.943,1908,6352,12224,19780,11088,2437
10,conventional,4,smoc7,128.988,8160,8940,11740,22660,14804,2438
10,conventional,4,smoc8,128.439,7232,5764,24012,23728,11108,2439
10,conventional,4,smoc9,128.659,5832,4148,16308,17364,10208,2437
10,conventional,4,smoc10,132.33,5940,6636,16692,18672,10380,2439
10,conventional,4,smoc11,33.350,4704,1028,5792,8024,6324,2435
10,conventional,5,smoc1,130.309,1812,6848,11936,21864,14132,2437
10,conventional,5,smoc2,129.929,7356,5608,20276,24348,11448,2438
10,conventional,5,smoc3,127.943,1488,4732,13072,20088,10112,2438
10,conventional,5,smoc4,131.185,7420,3036,24432,22464,10736,2437
10,conventional,5,smoc5,127.816,9364,4356,25588,23980,11132,2436
10,conventional,5,smoc6,128.776,5252,3076,9536,24084,10172,2439
10,conventional,5,smoc7,128.468,1544,4116,10340,17912,11372,2439
10,conventional,5,smoc8,128.076,4964,7496,14984,23180,12004,2438
10,conventional,5,smoc9,127.907,3372,4536,15740,20900,10628,2438
10,conventional,5,smoc10,130.107,7052,3572,19076,25128,10716,2439
10,conventional,5,smoc11,34.601,6020,2232,7680,2644,6356,2435
10,conventional,6,smoc1,127.894,7284,3928,22336,22636,9792,2439
10,conventional,6,smoc2,131.852,9892,9404,22520,24336,13232,2438
10,conventional,6,smoc3,126.949,7100,3048,21588,21756,11580,2438
10,conventional,6,smoc4,131.261,8636,5516,21464,22368,12384,2439
10,conventional,6,smoc5,128.676,5472,2948,5304,20244,10408,2442
10,conventional,6,smoc6,128.034,5588,4104,14844,19500,10268,2440
10,conventional,6,smoc7,129.454,1532,6556,4612,18520,12900,2443
10,conventional,6,smoc8,128.881,9352,5616,20248,21428,12352,2438
10,conventional,6,smoc9,130.343,6448,4176,9312,17608,11004,2438
10,conventional,6,smoc10,127.526,8016,5060,21508,20812,12316,2438
10,conventional,6,smoc11,35.626,5512,1644,17308,13528,6356,2435
10,conventional,7,smoc1,128.554,3556,6408,14412,23348,12092,2440
10,conventional,7,smoc2,128.152,7908,7644,20668,28892,13808,2438
10,conventional,7,smoc3,127.268,1776,5256,9172,19328,9860,2438
10,conventional,7,smoc4,128.761,792,5992,12376,21492,9988,2440
10,conventional,7,smoc5,128.324,2088,4304,15516,19608,10012,2439
10,conventional,7,smoc6,127.766,3752,5416,9000,18112,10728,2438
10,conventional,7,smoc7,129.579,7052,3724,16348,21984,10560,2440
10,conventional,7,smoc8,127.474,3232,5168,12980,20232,10276,2439
10,conventional,7,smoc9,128.109,6848,5356,7876,19696,10560,2441
10,conventional,7,smoc10,128.416,4820,6332,6180,23156,12876,2440
10,conventional,7,smoc11,36.276,1496,792,9216,9940,5588,2437
10,conventional,8,smoc1,127.819,6096,5412,8828,27876,11344,2442
10,conventional,8,smoc2,128.611,5940,4148,20348,19764,10364,2440
10,conventional,8,smoc3,126.072,7888,4400,21436,24760,10600,2439
10,conventional,8,smoc4,127.184,4448,6216,17472,25060,12572,2437
10,conventional,8,smoc5,125.057,7000,5324,18656,22204,11572,2438
10,conventional,8,smoc6,126.754,7232,5092,18268,24604,10668,2439
10,conventional,8,smoc7,126.885,8792,5428,24232,21256,11612,2437
10,conventional,8,smoc8,125.842,2832,5772,8268,17860,11180,2439
10,conventional,8,smoc9,126.071,7232,4076,23752,24900,10912,2437
10,conventional,8,smoc10,126.528,7972,6628,21300,22568,13084,2438
10,conventional,8,smoc11,37.208,5028,1028,12772,12468,5544,2437
10,conventional,9,smoc1,129.013,7036,4448,21704,21624,12012,2439
10,conventional,9,smoc2,128.825,6308,3048,22952,22192,10012,2438
10,conventional,9,smoc3,129.016,6508,4272,9248,18632,10100,2438
10,conventional,9,smoc4,129.791,8596,6248,22672,21992,13668,2437
10,conventional,9,smoc5,130.408,6936,3120,7948,20000,10368,2443
10,conventional,9,smoc6,129.646,3436,4384,13088,15036,10888,2440
10,conventional,9,smoc7,129.309,8232,5628,21376,22868,12704,2437
10,conventional,9,smoc8,130.621,740,5548,9516,20440,11776,2442
10,conventional,9,smoc9,128.931,6976,4912,19140,23932,12608,2439
10,conventional,9,smoc10,128.229,4952,3636,21012,18792,10124,2439
10,conventional,9,smoc11,38.066,5556,5976,18944,18436,10380,2438
10,conventional,10,smoc1,135.798,5524,4072,25276,22836,10932,2437
10,conventional,10,smoc2,134.462,7548,3076,22320,21144,9780,2439
10,conventional,10,smoc3,134.432,6152,5660,13012,20804,12104,2437
10,conventional,10,smoc4,133.961,3324,3440,10560,19944,11052,2437
10,conventional,10,smoc5,135.344,6892,3048,21180,19380,10204,2438
10,conventional,10,smoc6,135.41,1676,4788,11492,17436,11432,2437
10,conventional,10,smoc7,134.376,4744,5172,13696,18412,11748,2438
10,conventional,10,smoc8,135.442,10320,7400,24572,25312,12336,2437
10,conventional,10,smoc9,134.207,2692,4732,13180,20932,12688,2437
10,conventional,10,smoc10,133.597,8844,4684,21904,21820,11228,2437
10,conventional,10,smoc11,35.736,5496,2464,11948,13828,7180,2437
8,conventional,1,smoc1,109.298,5644,2504,14304,25320,9668,2435
8,conventional,1,smoc2,109.335,7636,7640,17340,23464,13820,2439
8,conventional,1,smoc3,109.303,3868,6916,16368,27304,14836,2438
8,conventional,1,smoc4,108.998,8928,8680,30492,27796,15740,2438
8,conventional,1,smoc5,109.397,932,5584,8768,20948,9628,2439
8,conventional,1,smoc6,109.31,4236,8776,15288,27824,15460,2436
8,conventional,1,smoc7,109.143,8528,8336,27600,26392,15280,2438
8,conventional,1,smoc8,109.368,2656,7176,15884,25024,14176,2440
8,conventional,1,smoc9,30.475,6996,2640,7508,1012,6536,2438
8,conventional,2,smoc1,109.298,5644,2504,14304,25320,9668,2435
8,conventional,2,smoc2,109.335,7636,7640,17340,23464,13820,2439
8,conventional,2,smoc3,109.303,3868,6916,16368,27304,14836,2438
8,conventional,2,smoc4,108.998,8928,8680,30492,27796,15740,2438
8,conventional,2,smoc5,109.397,932,5584,8768,20948,9628,2439
8,conventional,2,smoc6,109.31,4236,8776,15288,27824,15460,2436
8,conventional,2,smoc7,109.143,8528,8336,27600,26392,15280,2438
8,conventional,2,smoc8,109.368,2656,7176,15884,25024,14176,2440
8,conventional,2,smoc9,30.475,6996,2640,7508,1012,6536,2438
8,conventional,3,smoc1,98.644,3148,4384,15472,18288,9676,2439
8,conventional,3,smoc2,99.418,6960,3400,22104,20724,9864,2437
8,conventional,3,smoc3,99.019,8808,7284,24780,25140,14232,2437
8,conventional,3,smoc4,99.163,4652,6936,15652,24264,13608,2439
8,conventional,3,smoc5,101.182,3648,4188,8068,22636,12992,2437
8,conventional,3,smoc6,101.296,5548,4072,7960,20892,10548,2443
8,conventional,3,smoc7,101.677,2684,3048,10840,18968,9180,2438
8,conventional,3,smoc8,98.963,3160,7700,12040,23260,14712,2437
8,conventional,3,smoc9,33.803,5544,1548,15184,15868,6196,2437
8,conventional,4,smoc1,96.964,1736,6804,9552,22704,13712,2438
8,conventional,4,smoc2,97.898,2792,3048,9124,19428,9148,2438
8,conventional,4,smoc3,95.647,2504,6984,14928,23596,14144,2437
8,conventional,4,smoc4,96.461,616,5460,3688,19896,12748,2443
8,conventional,4,smoc5,97.674,3316,5640,11152,22856,13268,2439
8,conventional,4,smoc6,97.286,1840,5692,7104,21776,12368,2445
8,conventional,4,smoc7,96.186,1716,5568,10524,19540,12484,2439
8,conventional,4,smoc8,94.722,3260,7740,13320,24764,15132,2438
8,conventional,4,smoc9,31.277,820,3184,5872,4648,4508,2437
8,conventional,5,smoc1,92.52,5240,2964,10604,23832,10584,2441
8,conventional,5,smoc2,93.661,5524,4116,13492,20924,10280,2440
8,conventional,5,smoc3,93.174,932,4592,13300,22148,9684,2437
8,conventional,5,smoc4,93.082,8444,7340,18752,24076,12500,2438
8,conventional,5,smoc5,92.98,7052,6612,19988,25528,14320,2439
8,conventional,5,smoc6,93.377,1076,4448,11188,18008,9364,2438
8,conventional,5,smoc7,92.983,7732,6208,26460,26276,13196,2437
8,conventional,5,smoc8,93.387,916,4608,12292,19312,9568,2437
8,conventional,5,smoc9,29.009,4852,4776,11372,12088,11264,2438
8,conventional,6,smoc1,96.638,2296,4728,15924,22548,11476,2440
8,conventional,6,smoc2,100.186,4312,3048,8032,19960,9356,2441
8,conventional,6,smoc3,96.246,5720,3088,23520,24360,9816,2438
8,conventional,6,smoc4,97.991,8388,7384,23412,27888,15016,2438
8,conventional,6,smoc5,99.539,1980,7480,10188,19996,12512,2438
8,conventional,6,smoc6,97.892,736,5560,6036,12752,9600,2443
8,conventional,6,smoc7,96.13,7368,7436,25008,28924,13484,2439
8,conventional,6,smoc8,97.886,7420,3352,26936,25504,10208,2438
8,conventional,6,smoc9,30.856,6120,2144,4996,4188,6336,2437
8,conventional,7,smoc1,96.005,3128,6800,17396,25860,14644,2437
8,conventional,7,smoc2,98.439,7064,5052,26668,21856,9036,2439
8,conventional,7,smoc3,99.776,1612,5324,9460,20400,10896,2438
8,conventional,7,smoc4,98.117,3260,7576,17136,26692,14624,2437
8,conventional,7,smoc5,100.032,2432,6752,14232,21496,13852,2437
8,conventional,7,smoc6,97.301,8928,9928,24740,25156,15868,2439
8,conventional,7,smoc7,98.208,4060,8388,14272,24956,15452,2438
8,conventional,7,smoc8,98.347,9600,7984,29280,27840,16224,2439
8,conventional,7,smoc9,31.922,6396,3056,10284,14124,7900,2439
8,conventional,8,smoc1,94.189,7052,3120,14848,22444,10064,2441
8,conventional,8,smoc2,94.759,8692,6068,22228,21208,12764,2438
8,conventional,8,smoc3,94.507,4676,4220,6336,17776,10080,2445
8,conventional,8,smoc4,93.82,3436,7876,14004,25384,14748,2437
8,conventional,8,smoc5,93.803,8324,5380,24944,22600,12752,2437
8,conventional,8,smoc6,94.067,7052,6612,20956,22876,14320,2440
8,conventional,8,smoc7,94.896,2692,4400,2884,16692,8760,2444
8,conventional,8,smoc8,94.459,5988,6804,24232,22788,13596,2437
8,conventional,8,smoc9,30.306,5496,1028,4560,8700,5156,2439
8,conventional,9,smoc1,101.718,7840,3232,11852,17252,11204,2439
8,conventional,9,smoc2,102.14,5532,3932,5976,18068,10776,2445
8,conventional,9,smoc3,102.39,6608,3120,13344,22824,9620,2442
8,conventional,9,smoc4,101.266,7076,7204,23404,23888,14784,2438
8,conventional,9,smoc5,101.33,4072,5612,12604,24400,13172,2438
8,conventional,9,smoc6,101.211,9768,8816,24024,22312,15624,2439
8,conventional,9,smoc7,101.574,2612,6804,15824,21500,13868,2439
8,conventional,9,smoc8,101.817,5436,3088,6788,16976,9960,2443
8,conventional,9,smoc9,37.430,14896,13668,18824,18904,19012,2446
8,conventional,10,smoc1,96.628,2532,3120,19728,20712,9336,2438
8,conventional,10,smoc2,96.179,7944,7712,27148,26968,14824,2437
8,conventional,10,smoc3,99.037,1732,6612,12464,24584,14512,2440
8,conventional,10,smoc4,97.189,5940,3700,22500,26140,11456,2440
8,conventional,10,smoc5,98.595,4048,8532,12872,23652,15660,2436
8,conventional,10,smoc6,96.49,9644,7624,26020,23896,13640,2438
8,conventional,10,smoc7,97.109,2996,4964,16920,23204,11292,2436
8,conventional,10,smoc8,98.156,6772,6752,17936,22236,10756,2436
8,conventional,10,smoc9,34.795,12324,11124,23900,20296,16388,2445