ReplicaSet,Solution,Experiment,SmocId,RestoreDurationInSec,VmPeak,VmSize,VmHWM,VmRSS,VmData,DeltaMemoryUsageInKbFromTop
8,distributed,8,smoc2,20.466,6728,7364,71204,79080,66216,4092
8,distributed,8,smoc3,20.22,6064,9496,34576,42856,45648,4078
8,distributed,8,smoc4,19.382,11076,10568,97332,104304,85004,4081
8,distributed,8,smoc5,21.033,5264,6900,71868,81164,68536,4076
8,distributed,8,smoc6,20.411,6912,9452,69580,83608,67468,4083
8,distributed,8,smoc7,21.362,7860,8816,70136,84164,70996,4085
8,distributed,8,smoc8,21.216,5280,9788,66508,80252,69380,4078
8,distributed,8,smoc9,8.142,20724,20028,99636,88344,114416,4090
8,distributed,9,smoc1,20.133,11380,8000,73516,88916,74976,4087
8,distributed,9,smoc2,20.83,10824,8276,24516,26404,20116,4075
8,distributed,9,smoc3,20.158,7764,10548,30440,34736,24076,4079
8,distributed,9,smoc4,20.125,11328,9196,75184,83816,67024,4083
8,distributed,9,smoc5,19.982,11020,8032,76228,85380,68316,4082
8,distributed,9,smoc6,21.042,6028,5828,64180,76960,68300,4083
8,distributed,9,smoc7,21.654,8256,7472,77660,86808,72556,4086
8,distributed,9,smoc8,20.497,9852,9444,19220,27320,22796,4085
8,distributed,9,smoc9,7.039,6796,2704,114812,113628,87764,4087
8,distributed,10,smoc1,20.588,784,7856,6248,24684,20584,4085
8,distributed,10,smoc2,20.592,2508,7016,56060,67704,66152,4081
8,distributed,10,smoc3,21.003,7992,6700,36336,38908,29116,4085
8,distributed,10,smoc4,20.421,22088,20488,24600,22192,33184,4091
8,distributed,10,smoc5,20.586,4268,9756,63232,75392,65064,4075
8,distributed,10,smoc6,21.554,9036,6732,65732,85032,65672,4091
8,distributed,10,smoc7,20.023,7140,6272,74584,83420,65356,4084
8,distributed,10,smoc8,20.153,6292,6700,92120,101020,77564,4086
8,distributed,10,smoc9,6.706,19912,16952,100868,96892,105140,4080
8,centralized,1,smoc1,20.175,11496,9312,69604,76000,48704,3566
8,centralized,1,smoc2,20.463,10380,10432,53960,62420,50716,3556
8,centralized,1,smoc3,19.12,10628,10116,51220,72336,52444,3568
8,centralized,1,smoc4,19.824,6916,6348,45012,62436,39980,3559
8,centralized,1,smoc5,18.949,11300,10572,40968,58124,67824,3569
8,centralized,1,smoc6,20.324,11532,6920,58120,65152,52712,3561
8,centralized,1,smoc7,20.486,6208,7248,58864,66840,46416,3555
8,centralized,1,smoc8,20.372,3536,6784,49476,62880,75740,3557
8,centralized,1,smoc9,5.389,3720,160,59056,58032,50288,3551
8,centralized,2,smoc1,20.093,5852,6912,59612,73232,50256,3560
8,centralized,2,smoc2,21.412,7748,9108,62896,80944,57800,3570
8,centralized,2,smoc3,20.937,13248,11004,80272,87080,101692,3547
8,centralized,2,smoc4,21.493,11324,8840,66464,73620,52156,3549
8,centralized,2,smoc5,21.757,5524,8052,55164,62620,47448,3553
8,centralized,2,smoc6,20.794,11300,7768,51180,62172,46192,3563
8,centralized,2,smoc7,22.139,7144,8284,69092,72276,44476,3565
8,centralized,2,smoc8,21.456,4660,6720,61776,71048,87608,3564
8,centralized,2,smoc9,5.428,10716,5068,96632,97344,86572,3546
8,centralized,3,smoc1,18.46,10800,9384,61876,73604,100104,3554
8,centralized,3,smoc2,19.2,7236,7788,63592,75668,52884,3551
8,centralized,3,smoc3,19.588,6480,6276,48924,58792,47804,3551
8,centralized,3,smoc4,19.763,10396,8132,73888,80424,51624,3564
8,centralized,3,smoc5,18.942,8836,9804,76688,75652,49528,3564
8,centralized,3,smoc6,19.143,6852,7616,83736,91192,87500,3545
8,centralized,3,smoc7,19.332,9316,6904,69168,71700,50128,3564
8,centralized,3,smoc8,21.101,10052,10592,52808,63016,45952,3562
8,centralized,3,smoc9,4.905,10108,4728,72384,71512,91708,3544
8,centralized,4,smoc1,20.71,8328,9056,43516,59104,47548,3563
8,centralized,4,smoc2,19.493,12376,10756,53188,61208,83468,3546
8,centralized,4,smoc3,19.503,11044,7776,62832,71352,51680,3556
8,centralized,4,smoc4,19.336,10680,10016,79052,83888,60744,3551
8,centralized,4,smoc5,19.672,6220,6920,64180,69652,45312,3551
8,centralized,4,smoc6,19.015,7240,6488,66076,74092,48164,3565
8,centralized,4,smoc7,20.42,6060,8848,46884,57028,48164,3554
8,centralized,4,smoc8,19.09,11072,8584,64888,70524,48056,3551
8,centralized,4,smoc9,5.859,6452,3652,62128,58996,85652,3559
8,centralized,5,smoc1,18.544,11300,8172,75056,80248,59472,3561
8,centralized,5,smoc2,19.188,15188,12444,59472,67716,57748,3561
8,centralized,5,smoc3,19.64,11148,10880,79280,86564,65984,3550
8,centralized,5,smoc4,18.41,6404,6688,50268,67260,42816,3560
8,centralized,5,smoc5,19.852,8796,5956,72008,72304,47152,3562
8,centralized,5,smoc6,20.326,11020,10196,67360,72120,51664,3546
8,centralized,5,smoc7,20.41,5380,9480,60928,64828,48564,3563
8,centralized,5,smoc8,18.629,10780,7064,59352,61980,82996,3543
8,centralized,5,smoc9,5.430,2640,1512,77916,81868,113716,3558
8,centralized,6,smoc1,19.928,10336,6988,61244,70532,51856,3560
8,centralized,6,smoc2,19.611,11080,10876,67880,75352,56184,3565
8,centralized,6,smoc3,18.946,5628,7676,43872,56460,51888,3555
8,centralized,6,smoc4,19.562,8512,6476,69212,71588,48832,3563
8,centralized,6,smoc5,19.406,3884,6972,59164,68484,54712,3561
8,centralized,6,smoc6,19.74,7344,9112,58524,67432,74860,3556
8,centralized,6,smoc7,19.102,10548,7060,56016,62168,46100,3552
8,centralized,6,smoc8,19.113,7964,9108,67836,72572,82080,3565
8,centralized,6,smoc9,5.515,10704,336,92028,86500,105860,3570
8,centralized,7,smoc1,19.414,8080,6508,62920,81704,57392,3565
8,centralized,7,smoc2,18.505,11012,10780,64400,67216,45960,3546
8,centralized,7,smoc3,19.878,11300,10528,68092,73208,53344,3563
8,centralized,7,smoc4,19.84,6988,8012,56768,61272,44928,3551
8,centralized,7,smoc5,20.141,3732,7016,60360,70976,53332,3550
8,centralized,7,smoc6,21.028,12512,10528,59548,67532,47484,3565
8,centralized,7,smoc7,20.223,6236,8840,61908,71492,55216,3563
8,centralized,7,smoc8,19.447,11312,10916,57108,70200,80572,3568
8,centralized,7,smoc9,5.063,10528,5736,90628,90320,135876,3559
8,centralized,8,smoc1,20.184,12212,12072,56456,66812,53740,3560
8,centralized,8,smoc2,19.474,3588,6512,59628,69872,51984,3564
8,centralized,8,smoc3,20.188,8260,9896,64216,74748,51892,3566
8,centralized,8,smoc4,19.223,10676,10176,60508,72884,47608,3553
8,centralized,8,smoc5,19.822,10104,9080,63784,69500,49916,3552
8,centralized,8,smoc6,19.752,11340,9032,65072,74660,49572,3550
8,centralized,8,smoc7,19.267,5684,6928,56916,67508,48776,3561
8,centralized,8,smoc8,18.89,8984,5788,57092,69280,65720,3557
8,centralized,8,smoc9,5.485,7200,2864,20020,14300,26588,3562
8,centralized,9,smoc1,21.003,8852,10076,65452,72104,55636,3552
8,centralized,9,smoc2,19.838,6164,6508,58132,63820,41520,3559
8,centralized,9,smoc3,19.525,10732,9712,43504,56664,46344,3559
8,centralized,9,smoc4,20.939,7520,7412,53912,63832,44968,3564
8,centralized,9,smoc5,20.438,2800,9276,50692,69692,80896,3569
8,centralized,9,smoc6,20.69,8832,6120,56696,67528,55684,3552
8,centralized,9,smoc7,20.529,6024,8280,52012,60632,50492,3563
8,centralized,9,smoc8,19.952,1272,8020,49948,68724,53500,3558
8,centralized,9,smoc9,5.012,4844,3416,86388,76208,109308,3562
8,centralized,10,smoc1,19.806,1680,8756,33656,55764,73596,3559
8,centralized,10,smoc2,19.763,10668,10824,48384,57812,49884,3550
8,centralized,10,smoc3,19.665,10900,8716,67712,71780,50512,3550
8,centralized,10,smoc4,18.96,9892,10612,67020,71212,49632,3545
8,centralized,10,smoc5,19.958,11156,8572,59688,82792,99364,3569
8,centralized,10,smoc6,19.006,9772,10696,62548,66796,79024,3563
8,centralized,10,smoc7,19.241,10572,9080,45768,59024,50256,3556
8,centralized,10,smoc8,19.168,12636,8848,64172,71900,55016,3552
8,centralized,10,smoc9,5.144,9064,2232,75332,74408,100980,3559
12,conventional,1,smoc1,33.869,7952,7464,110980,116844,69248,3552
12,conventional,1,smoc2,34.204,13480,9788,103656,108236,64244,3561
12,conventional,1,smoc3,34.491,7896,7176,115136,122072,65336,3553
12,conventional,1,smoc4,34.08,9612,11504,140916,143152,82940,3562
12,conventional,1,smoc5,34.019,13732,11244,144496,150380,86296,3558
12,conventional,1,smoc6,34.661,11284,8320,139248,139184,87580,3563
12,conventional,1,smoc7,34.895,7436,6976,118564,125184,71260,3548
12,conventional,1,smoc8,35.113,8636,8052,125028,124808,70232,3555
12,conventional,1,smoc9,35.197,9212,10584,156052,161500,81536,3563
12,conventional,1,smoc10,34.27,7408,8824,183012,188244,114760,3565
12,conventional,1,smoc11,35.527,5368,8712,111484,125660,75280,3565
12,conventional,1,smoc12,34.203,9616,7024,146672,151092,94632,3550
12,conventional,1,smoc13,7.041,16556,6312,87432,89264,102592,3561
12,conventional,2,smoc1,32.444,8284,7640,79612,98320,70044,3566
12,conventional,2,smoc2,31.194,10800,9296,91524,107756,59216,3562
12,conventional,2,smoc3,31.319,3328,9824,93800,112364,101484,3562
12,conventional,2,smoc4,30.91,13268,9052,84928,86656,80144,3562
12,conventional,2,smoc5,30.875,8300,8052,102064,99628,70992,3560
12,conventional,2,smoc6,32.929,7220,7436,67568,77632,65592,3558
12,conventional,2,smoc7,32.866,10944,8024,74976,78436,68412,3564
12,conventional,2,smoc8,31.88,8852,8588,82124,100012,59556,3561
12,conventional,2,smoc9,29.704,16000,13172,115580,113644,66060,3551
12,conventional,2,smoc10,32.965,6888,9216,75584,84308,67336,3553
12,conventional,2,smoc11,34.739,11236,12572,74660,89240,74728,3563
12,conventional,2,smoc12,33.473,13500,8716,88628,89616,71636,3550
12,conventional,2,smoc13,6.528,4308,1092,68800,68884,41264,3555
12,conventional,3,smoc1,33.588,12692,12724,82492,95336,76672,3568
12,conventional,3,smoc2,34.665,9088,8160,89768,95164,83940,3565
12,conventional,3,smoc3,33.087,2636,9972,120764,138788,82744,3564
12,conventional,3,smoc4,32.024,4652,8084,144720,157260,143344,3563
12,conventional,3,smoc5,30.234,11732,6844,83964,87632,59472,3551
12,conventional,3,smoc6,34.3,7636,8844,77280,95600,59244,3561
12,conventional,3,smoc7,31.911,8672,8656,174700,185268,193196,3563
12,conventional,3,smoc8,33.564,12748,10876,81808,100064,65848,3563
12,conventional,3,smoc9,35.666,7016,9492,107124,113808,63956,3559
12,conventional,3,smoc10,33.572,12044,11608,31892,42640,47888,3551
12,conventional,3,smoc11,33.206,6684,8932,134432,141852,72608,3565
12,conventional,3,smoc12,31.533,9340,11776,105832,105476,73888,3548
12,conventional,3,smoc13,7.863,14968,10260,85144,82696,98440,3565
12,conventional,4,smoc1,31.999,13348,11512,118056,126600,74416,3563
12,conventional,4,smoc2,31.297,11244,8028,86648,96076,57944,3561
12,conventional,4,smoc3,32.689,2016,9864,78820,100300,69304,3563
12,conventional,4,smoc4,31.004,13580,7936,137788,160112,136832,3568
12,conventional,4,smoc5,33.712,12796,7144,102724,107272,92668,3553
12,conventional,4,smoc6,31.334,8004,11944,157148,164052,135936,3560
12,conventional,4,smoc7,30.782,6920,9008,74072,84636,72896,3563
12,conventional,4,smoc8,30.667,21948,16580,131656,129932,110836,3551
12,conventional,4,smoc9,32.439,13452,11548,140164,143076,128800,3553
12,conventional,4,smoc10,29.273,6436,9160,91288,102972,58308,3559
12,conventional,4,smoc11,29.203,13500,10088,87080,92000,72216,3546
12,conventional,4,smoc12,32.593,13732,8808,102340,102972,70420,3559
12,conventional,4,smoc13,6.446,5852,5424,75512,73956,42876,3562
12,conventional,5,smoc1,31.35,8132,9256,102972,112472,97900,3553
12,conventional,5,smoc2,31.507,13500,8344,83572,83884,68852,3552
12,conventional,5,smoc3,31.619,6756,8012,99364,109336,62340,3558
12,conventional,5,smoc4,29.854,6968,7820,82368,96412,65424,3563
12,conventional,5,smoc5,28.875,7776,12156,97888,108924,85832,3562
12,conventional,5,smoc6,32.643,13664,12952,100408,102888,75836,3552
12,conventional,5,smoc7,32.258,10704,6740,123992,132052,123812,3562
12,conventional,5,smoc8,29.513,8996,10056,108420,127908,107512,3565
12,conventional,5,smoc9,30.172,5992,8420,92868,101104,57892,3565
12,conventional,5,smoc10,31.815,1768,10088,95024,100124,69120,3561
12,conventional,5,smoc11,30.674,12996,12308,147856,160140,143908,3561
12,conventional,5,smoc12,29.467,7272,8820,115380,122428,67160,3568
12,conventional,5,smoc13,6.817,2984,1024,54120,52140,85772,3566
12,conventional,6,smoc1,30.97,13664,9032,152668,158296,80532,3567
12,conventional,6,smoc2,32.92,9344,7568,92020,97084,89120,3556
12,conventional,6,smoc3,28.423,9004,8180,100180,103220,56232,3547
12,conventional,6,smoc4,29.522,13260,6860,69856,85308,56872,3561
12,conventional,6,smoc5,30.522,13252,10860,75496,82908,68852,3553
12,conventional,6,smoc6,29.74,18440,15268,101984,105808,61272,3549
12,conventional,6,smoc7,30.805,13452,8392,80456,89224,73388,3562
12,conventional,6,smoc8,31.048,8424,10344,97852,106892,91580,3561
12,conventional,6,smoc9,32.102,13644,13416,105576,109940,64384,3568
12,conventional,6,smoc10,31.305,13312,11532,91172,99508,67728,3567
12,conventional,6,smoc11,31.057,7100,9412,95548,112704,63232,3560
12,conventional,6,smoc12,31.174,6964,10560,74964,83432,57248,3560
12,conventional,6,smoc13,6.916,3492,2260,103032,101308,128720,3565
12,conventional,7,smoc1,31.242,5128,10272,80936,95408,65564,3561
12,conventional,7,smoc2,29.253,8864,7152,114356,131368,72516,3565
12,conventional,7,smoc3,30.819,13452,11844,129968,134896,76024,3561
12,conventional,7,smoc4,29.83,9176,8892,144808,160072,143608,3563
12,conventional,7,smoc5,30.992,9016,7092,88628,92916,57128,3554
12,conventional,7,smoc6,30.001,7256,6772,95212,105536,61036,3561
12,conventional,7,smoc7,29.866,9656,6788,76492,87908,58468,3555
12,conventional,7,smoc8,31.801,10036,10288,84324,92680,62796,3555
12,conventional,7,smoc9,31.309,5252,8812,96296,109496,99324,3555
12,conventional,7,smoc10,28.938,13372,13016,92168,97836,61216,3556
12,conventional,7,smoc11,31.246,9080,7468,89416,100660,68440,3565
12,conventional,7,smoc12,32.756,7908,11736,117084,121496,71636,3563
12,conventional,7,smoc13,7.075,9064,1876,69728,71012,53184,3559
12,conventional,8,smoc1,31.307,9132,9956,78944,81212,70780,3554
12,conventional,8,smoc2,30.124,9996,8624,88068,92296,59552,3551
12,conventional,8,smoc3,29.475,6388,8108,75756,83548,69908,3558
12,conventional,8,smoc4,31.968,5980,6988,88900,99124,59336,3561
12,conventional,8,smoc5,30.872,13164,12452,105292,111580,58496,3559
12,conventional,8,smoc6,31.542,13192,8752,156384,163420,89464,3566
12,conventional,8,smoc7,30.961,10784,9356,88692,86508,56104,3563
12,conventional,8,smoc8,31.447,13248,11376,82508,88288,91944,3550
12,conventional,8,smoc9,29.378,13916,9892,86600,87372,52700,3550
12,conventional,8,smoc10,29.76,8684,10520,63940,77280,71492,3558
12,conventional,8,smoc11,31.953,12788,13036,39712,52872,56220,3556
12,conventional,8,smoc12,30.581,8236,7316,80700,96776,71416,3559
12,conventional,8,smoc13,7.516,6656,3836,63432,63588,47208,3565
12,conventional,9,smoc1,31.537,8964,10652,72456,89132,59704,3570
12,conventional,9,smoc2,31.209,10624,8140,117400,116912,60348,3552
12,conventional,9,smoc3,32.1,13012,9080,158076,159628,144012,3563
12,conventional,9,smoc4,30.239,7068,10752,84240,90380,60584,3561
12,conventional,9,smoc5,32.622,8368,7728,116572,127384,114932,3566
12,conventional,9,smoc6,32.728,8828,7556,91804,89808,60232,3565
12,conventional,9,smoc7,30.356,8576,11776,87924,97384,64144,3567
12,conventional,9,smoc8,32.111,9464,9368,80916,90336,57316,3566
12,conventional,9,smoc9,28.895,13712,9768,147268,145972,80256,3545
12,conventional,9,smoc10,33.288,8760,7820,79928,90344,75044,3553
12,conventional,9,smoc11,33.345,6888,10040,116712,128100,119556,3556
12,conventional,9,smoc12,31.043,13452,10616,96236,100564,66500,3561
12,conventional,9,smoc13,8.241,9088,3600,113032,116124,131372,3567
12,conventional,10,smoc1,33.034,12684,11848,94984,96472,63368,3568
12,conventional,10,smoc2,31.49,5220,6720,83140,95132,55816,3572
12,conventional,10,smoc3,30.688,9036,11548,129624,135060,123100,3565
12,conventional,10,smoc4,30.022,7388,10396,87704,94968,67004,3548
12,conventional,10,smoc5,32.762,8004,7788,108924,115136,116536,3552
12,conventional,10,smoc6,33.793,6092,7556,83340,98248,71536,3566
12,conventional,10,smoc7,31.723,11516,9336,129908,141808,77828,3557
12,conventional,10,smoc8,32.019,12856,8364,167540,172920,154552,3563
12,conventional,10,smoc9,31.375,12928,12644,149652,161720,154012,3559
12,conventional,10,smoc10,31.925,3476,6800,62648,77484,56284,3562
12,conventional,10,smoc11,30.841,25544,21192,85772,87732,70032,3564
12,conventional,10,smoc12,30.186,7616,8016,110224,118560,113988,3557
12,conventional,10,smoc13,7.390,8780,3604,81060,94496,112560,3564
8,conventional,1,smoc1,30.133,11228,11572,270892,281488,205316,3566
8,conventional,1,smoc2,33.047,13092,10336,172616,178964,130536,3561
8,conventional,1,smoc3,31.005,6484,12008,140856,152468,93916,3561
8,conventional,1,smoc4,31.408,8444,8688,181296,191664,135452,3568
8,conventional,1,smoc5,30.575,10592,9072,297568,302352,222360,3558
8,conventional,1,smoc6,30.615,13732,10460,294192,296828,219128,3565
8,conventional,1,smoc7,31.906,8816,8620,309140,319728,251836,3566
8,conventional,1,smoc8,31.676,9464,8444,324548,336668,281040,3567
8,conventional,1,smoc9,6.625,5692,5216,78252,77116,54324,3558
8,conventional,2,smoc1,20.144,13684,10096,127736,132992,108924,3563
8,conventional,2,smoc2,20.5,7780,8796,95676,104312,58352,3561
8,conventional,2,smoc3,19.309,2792,7820,125480,140852,118164,3555
8,conventional,2,smoc4,18.04,12744,9708,159928,167732,148752,3553
8,conventional,2,smoc5,20.113,7792,7044,115324,122492,104132,3553
8,conventional,2,smoc6,20.586,9196,12240,148768,149312,132564,3563
8,conventional,2,smoc7,20.108,10308,10272,117468,122648,113156,3556
8,conventional,2,smoc8,19.226,9356,10768,99784,110364,62832,3565
8,conventional,2,smoc9,6.015,13344,6668,84392,82556,99176,3565
8,conventional,3,smoc1,19.268,11284,10096,94360,105008,95632,3561
8,conventional,3,smoc2,19.478,8780,8912,117536,124020,69808,3553
8,conventional,3,smoc3,18.556,9232,7820,117688,124760,66940,3563
8,conventional,3,smoc4,19.079,8040,10964,135168,139904,72724,3549
8,conventional,3,smoc5,19.153,8796,11544,147252,158044,81512,3564
8,conventional,3,smoc6,19.153,13480,10244,114380,122744,73128,3558
8,conventional,3,smoc7,19.235,9872,7992,167904,173816,152656,3565
8,conventional,3,smoc8,18.31,11520,9300,136232,150196,78808,3562
8,conventional,3,smoc9,6.027,7108,2640,93012,93000,129784,3568
8,conventional,4,smoc1,19.84,3444,8796,103464,120080,102692,3556
8,conventional,4,smoc2,20.219,9028,10396,71888,80240,61648,3566
8,conventional,4,smoc3,20.905,5588,10212,121984,135284,77176,3563
8,conventional,4,smoc4,19.238,1208,10432,94128,111348,59008,3554
8,conventional,4,smoc5,20.688,9488,7816,125064,133312,124900,3557
8,conventional,4,smoc6,19.971,5064,8232,86492,99648,57912,3566
8,conventional,4,smoc7,20.408,7820,8916,87280,95088,59008,3559
8,conventional,4,smoc8,20.387,8872,10996,105776,109704,57156,3563
8,conventional,4,smoc9,5.585,11852,4084,73508,67092,48252,3566
8,conventional,5,smoc1,18.924,11428,7472,83168,97516,54844,3568
8,conventional,5,smoc2,20.015,8912,10876,127740,138324,113068,3557
8,conventional,5,smoc3,20.065,6792,6876,98564,104268,85316,3557
8,conventional,5,smoc4,19.1,7500,11736,147544,153264,80508,3563
8,conventional,5,smoc5,18.942,7672,10056,165224,170096,148412,3553
8,conventional,5,smoc6,19.863,12388,11424,94512,102036,83444,3560
8,conventional,5,smoc7,20.735,13452,8476,149684,142440,119368,3559
8,conventional,5,smoc8,20.51,9444,10016,131000,141496,76312,3563
8,conventional,5,smoc9,6.112,6764,2032,63128,64956,96104,3564
8,conventional,6,smoc1,18.906,10404,7588,91640,98008,56876,3552
8,conventional,6,smoc2,19.342,13268,11012,99212,102800,62824,3564
8,conventional,6,smoc3,18.948,5084,7264,101804,109348,65136,3555
8,conventional,6,smoc4,18.84,8900,10288,89988,95452,57640,3550
8,conventional,6,smoc5,19.106,13732,9756,105440,109480,68684,3562
8,conventional,6,smoc6,19.477,8700,10520,124384,127852,71284,3549
8,conventional,6,smoc7,19.376,9100,9464,88480,95136,60696,3551
8,conventional,6,smoc8,18.581,13500,13036,120732,129600,73596,3563
8,conventional,6,smoc9,6.151,7492,3856,83844,85848,65288,3557
8,conventional,7,smoc1,19.856,13480,10328,133828,141124,124068,3552
8,conventional,7,smoc2,19.907,5908,7788,115472,123684,118084,3559
8,conventional,7,smoc3,20.242,9348,7432,84548,93500,57324,3556
8,conventional,7,smoc4,19.269,10396,7336,122172,125392,71036,3545
8,conventional,7,smoc5,18.713,12660,8392,95264,103608,61508,3560
8,conventional,7,smoc6,19.912,7412,8688,149164,157348,87104,3562
8,conventional,7,smoc7,19.445,11788,10584,130264,146548,128296,3567
8,conventional,7,smoc8,19.823,18272,15364,99868,99972,58956,3548
8,conventional,7,smoc9,6.202,7884,6484,100236,101552,62476,3566
8,conventional,8,smoc1,21.573,8920,9108,86692,90020,59156,3559
8,conventional,8,smoc2,19.586,13916,10392,131344,141776,121976,3552
8,conventional,8,smoc3,19.112,7256,9804,100444,107920,64068,3549
8,conventional,8,smoc4,20.453,13684,8392,92328,93580,83284,3544
8,conventional,8,smoc5,19.829,5976,7056,91116,107276,61732,3561
8,conventional,8,smoc6,19.865,7408,10664,92012,100196,60840,3560
8,conventional,8,smoc7,19.471,12312,8324,123456,133772,114896,3551
8,conventional,8,smoc8,20.061,4600,9244,157716,168432,161688,3563
8,conventional,8,smoc9,5.816,9872,3156,81852,75532,86536,3561
8,conventional,9,smoc1,19.958,8492,10616,93080,99884,60796,3553
8,conventional,9,smoc2,18.412,13200,12528,148300,150100,76036,3551
8,conventional,9,smoc3,19.646,14244,8160,80716,97544,57952,3572
8,conventional,9,smoc4,19.798,7168,7116,131428,138308,83696,3562
8,conventional,9,smoc5,19.532,6632,7132,161980,173240,92172,3559
8,conventional,9,smoc6,19.285,5012,8856,116412,130128,70844,3564
8,conventional,9,smoc7,18.897,8484,7316,223312,232344,140300,3564
8,conventional,9,smoc8,18.468,11008,11544,125712,129188,76964,3564
8,conventional,9,smoc9,6.227,3576,1548,78148,80984,103780,3559
8,conventional,10,smoc1,19.487,6184,8712,78352,100404,56404,3562
8,conventional,10,smoc2,18.95,13684,13204,138308,140808,76664,3552
8,conventional,10,smoc3,19.415,13684,11956,84672,88568,57428,3563
8,conventional,10,smoc4,19.567,4364,9468,94584,106512,56876,3560
8,conventional,10,smoc5,19.128,8408,7560,88892,95928,61676,3556
8,conventional,10,smoc6,18.269,9788,11532,121212,125744,72064,3560
8,conventional,10,smoc7,18.428,14980,17292,129628,136756,71700,3551
8,conventional,10,smoc8,18.555,9052,8552,116392,121800,62084,3545
8,conventional,10,smoc9,6.524,15536,5684,74724,78200,57032,3565